index,match_id,x,y,xG,minute,result,team,h_a,player,home_score,away_score,home_goal_scored,away_goal_scored,test_home_score,home_current_score,away_current_score
410,18218,0.769000015258789,0.41,0.023423543199896812,85,SavedShot,Manchester United,a,Cristiano Ronaldo,0,0,0,0,,0,0
411,18219,0.7930000305175782,0.5020000076293946,0.027695516124367714,2,BlockedShot,Nottingham Forest,h,Orel Mangala,0,0,0,0,,0,0
412,18219,0.8380000305175781,0.7440000152587891,0.025875261053442955,3,BlockedShot,Nottingham Forest,h,Neco Williams,0,0,0,0,,0,0
413,18219,0.779000015258789,0.7580000305175781,0.04354361444711685,5,MissedShots,Nottingham Forest,h,Neco Williams,0,0,0,0,,0,0
424,18219,0.749000015258789,0.3820000076293945,0.05493675172328949,7,MissedShots,West Ham,a,Aaron Cresswell,0,0,0,0,,0,0
414,18219,0.9259999847412109,0.555,0.04172341153025627,10,MissedShots,Nottingham Forest,h,Moussa Niakhate,0,0,0,0,,0,0
415,18219,0.894000015258789,0.5209999847412109,0.0903203934431076,12,MissedShots,Nottingham Forest,h,Taiwo Awoniyi,0,0,0,0,,0,0
425,18219,0.7869999694824219,0.720999984741211,0.020591819658875465,15,SavedShot,West Ham,a,Said Benrahma,0,0,0,0,,0,0
426,18219,0.9009999847412109,0.445,0.07353033125400543,24,SavedShot,West Ham,a,Tomas Soucek,0,0,0,0,,0,0
416,18219,0.8859999847412109,0.6840000152587891,0.06116717681288719,28,SavedShot,Nottingham Forest,h,Brennan Johnson,0,0,0,0,,0,0
427,18219,0.749000015258789,0.3270000076293945,0.015359199605882168,29,MissedShots,West Ham,a,Vladimir Coufal,0,0,0,0,,0,0
428,18219,0.7980000305175782,0.38599998474121094,0.034092389047145844,31,BlockedShot,West Ham,a,Vladimir Coufal,0,0,0,0,,0,0
429,18219,0.919000015258789,0.5220000076293946,0.14530962705612183,35,MissedShots,West Ham,a,Jarrod Bowen,0,0,0,0,,0,0
430,18219,0.7959999847412109,0.73,0.016098350286483765,38,BlockedShot,West Ham,a,Said Benrahma,0,0,0,0,,0,0
431,18219,0.9069999694824219,0.44599998474121094,0.12377135455608368,38,MissedShots,West Ham,a,Michail Antonio,0,0,0,0,,0,0
417,18219,0.8909999847412109,0.5579999923706055,0.04955408349633217,40,MissedShots,Nottingham Forest,h,Brennan Johnson,0,0,0,0,,0,0
418,18219,0.9790000152587891,0.43099998474121093,0.5744911432266235,40,SavedShot,Nottingham Forest,h,Neco Williams,0,0,0,0,,0,0
419,18219,0.795,0.36200000762939455,0.03983088582754135,44,SavedShot,Nottingham Forest,h,Neco Williams,0,0,0,0,,0,0
432,18219,0.7859999847412109,0.6179999923706054,0.02443649061024189,45,ShotOnPost,West Ham,a,Pablo Fornals,0,0,0,0,,0,0
433,18219,0.9109999847412109,0.51,0.2663927376270294,45,SavedShot,West Ham,a,Tomas Soucek,0,0,0,0,,0,0
420,18219,0.8909999847412109,0.5329999923706055,0.12722137570381165,46,BlockedShot,Nottingham Forest,h,Jesse Lingard,0,0,0,0,,0,0
421,18219,0.9390000152587891,0.54,0.5610544681549072,46,Goal,Nottingham Forest,h,Taiwo Awoniyi,0,0,1,0,,0,0
434,18219,0.7519999694824219,0.46099998474121096,0.017213592305779457,48,MissedShots,West Ham,a,Pablo Fornals,0,0,0,0,,1,0
422,18219,0.905,0.46,0.027000792324543,56,SavedShot,Nottingham Forest,h,Moussa Niakhate,0,0,0,0,,0,0
435,18219,0.7619999694824219,0.6179999923706054,0.06309033930301666,60,ShotOnPost,West Ham,a,Said Benrahma,0,0,0,0,,0,0
436,18219,0.89,0.4640000152587891,0.14400479197502136,60,BlockedShot,West Ham,a,Tomas Soucek,0,0,0,0,,0,0
437,18219,0.885,0.5,0.7611688375473022,64,SavedShot,West Ham,a,Declan Rice,0,0,0,0,,0,0
423,18219,0.935,0.5579999923706055,0.4020652174949646,65,SavedShot,Nottingham Forest,h,Moussa Niakhate,0,0,0,0,,0,0
438,18219,0.8859999847412109,0.3890000152587891,0.10132050514221191,67,BlockedShot,West Ham,a,Michail Antonio,0,0,0,0,,0,0
439,18219,0.855,0.72,0.03015594370663166,75,BlockedShot,West Ham,a,Gianluca Scamacca,0,0,0,0,,0,0
440,18219,0.935,0.515,0.06377439200878143,82,BlockedShot,West Ham,a,Kurt Zouma,0,0,0,0,,0,0
441,18219,0.7730000305175782,0.49700000762939456,0.03215772286057472,88,BlockedShot,West Ham,a,Manuel Lanzini,0,0,0,0,,0,0
442,18219,0.9209999847412109,0.4909999847412109,0.10743391513824463,89,MissedShots,West Ham,a,Tomas Soucek,0,0,0,0,,0,0
459,18220,0.845999984741211,0.51,0.09700901806354523,3,BlockedShot,Tottenham,a,Son Heung-Min,0,0,0,0,,0,0
443,18220,0.805,0.4929999923706055,0.046808015555143356,7,BlockedShot,Chelsea,h,Marc Cucurella,0,0,0,0,,0,0
444,18220,0.805,0.3160000038146973,0.02524186670780182,15,BlockedShot,Chelsea,h,N&#039;Golo Kanté,0,0,0,0,,0,0
445,18220,0.7469999694824219,0.5220000076293946,0.01931421458721161,17,MissedShots,Chelsea,h,Kalidou Koulibaly,0,0,0,0,,0,0
446,18220,0.8809999847412109,0.3770000076293945,0.07828442007303238,18,SavedShot,Chelsea,h,Kai Havertz,0,0,0,0,,0,0
447,18220,0.8809999847412109,0.4129999923706055,0.04542848467826843,18,Goal,Chelsea,h,Kalidou Koulibaly,0,0,1,0,,0,0
460,18220,0.9069999694824219,0.6680000305175782,0.2670157253742218,21,SavedShot,Tottenham,a,Ryan Sessegnon,0,0,0,0,,1,0
448,18220,0.8809999847412109,0.5629999923706055,0.07736031711101532,26,MissedShots,Chelsea,h,Kalidou Koulibaly,0,0,0,0,,0,0
449,18220,0.845,0.6530000305175782,0.06005997955799103,29,BlockedShot,Chelsea,h,Raheem Sterling,0,0,0,0,,0,0
450,18220,0.8330000305175781,0.6329999923706054,0.06708969920873642,36,MissedShots,Chelsea,h,Mason Mount,0,0,0,0,,0,0
461,18220,0.9430000305175781,0.6790000152587891,0.2544655501842499,47,SavedShot,Tottenham,a,Son Heung-Min,0,0,0,0,,0,0
451,18220,0.8030000305175782,0.44299999237060544,0.06353224068880081,48,BlockedShot,Chelsea,h,Reece James,0,0,0,0,,0,0
452,18220,0.8730000305175781,0.495,0.06632556766271591,54,BlockedShot,Chelsea,h,Marc Cucurella,0,0,0,0,,0,0
453,18220,0.8730000305175781,0.38299999237060545,0.10174742341041565,59,BlockedShot,Chelsea,h,Ruben Loftus-Cheek,0,0,0,0,,0,0
454,18220,0.895,0.4809999847412109,0.1420435905456543,60,MissedShots,Chelsea,h,Raheem Sterling,0,0,0,0,,0,0
462,18220,0.8540000152587891,0.4279999923706055,0.30983397364616394,60,MissedShots,Tottenham,a,Harry Kane,0,0,0,0,,0,0
455,18220,0.7980000305175782,0.47900001525878905,0.0480823889374733,62,BlockedShot,Chelsea,h,Jorginho,0,0,0,0,,0,0
463,18220,0.9009999847412109,0.385,0.013287282548844814,64,BlockedShot,Tottenham,a,Eric Dier,0,0,0,0,,0,0
464,18220,0.784000015258789,0.3679999923706055,0.02610144577920437,67,Goal,Tottenham,a,Pierre-Emile Højbjerg,0,0,0,1,,0,0
456,18220,0.9359999847412109,0.485,0.48629167675971985,74,MissedShots,Chelsea,h,Kai Havertz,0,0,0,0,,0,1
457,18220,0.9,0.42700000762939455,0.4040234386920929,76,Goal,Chelsea,h,Reece James,0,0,1,0,,0,0
458,18220,0.8630000305175781,0.5870000076293945,0.10781967639923096,84,MissedShots,Chelsea,h,Mason Mount,0,0,0,0,,1,0
465,18220,0.95,0.63,0.031363025307655334,90,MissedShots,Tottenham,a,Harry Kane,0,0,0,0,,0,0
466,18220,0.81,0.500999984741211,0.042901232838630676,93,BlockedShot,Tottenham,a,Yves Bissouma,0,0,0,0,,0,0
467,18220,0.92,0.4209999847412109,0.05664772912859917,93,SavedShot,Tottenham,a,Ben Davies,0,0,0,0,,0,0
468,18220,0.955999984741211,0.4779999923706055,0.48845174908638,95,Goal,Tottenham,a,Harry Kane,0,0,0,1,,0,0
469,18221,0.875,0.5420000076293945,0.08441968262195587,0,MissedShots,Liverpool,h,James Milner,0,0,0,0,,0,1
470,18221,0.855,0.27700000762939453,0.030385416001081467,4,BlockedShot,Liverpool,h,Harvey Elliott,0,0,0,0,,0,0
471,18221,0.8830000305175781,0.5540000152587891,0.12360452115535736,8,BlockedShot,Liverpool,h,Harvey Elliott,0,0,0,0,,0,0
472,18221,0.9519999694824218,0.5729999923706055,0.395734965801239,8,MissedShots,Liverpool,h,Darwin Núñez,0,0,0,0,,0,0
473,18221,0.8619999694824219,0.4370000076293945,0.08031938225030899,16,BlockedShot,Liverpool,h,Andrew Robertson,0,0,0,0,,0,0
474,18221,0.92,0.5479999923706055,0.14160332083702087,16,SavedShot,Liverpool,h,Luis Díaz,0,0,0,0,,0,0
475,18221,0.8530000305175781,0.32099998474121094,0.03680359572172165,21,BlockedShot,Liverpool,h,Trent Alexander-Arnold,0,0,0,0,,0,0
476,18221,0.8909999847412109,0.4370000076293945,0.09177253395318985,22,MissedShots,Liverpool,h,Mohamed Salah,0,0,0,0,,0,0
477,18221,0.665,0.5940000152587891,0.00984079111367464,23,MissedShots,Liverpool,h,Virgil van Dijk,0,0,0,0,,0,0
478,18221,0.8130000305175781,0.515,0.06280452758073807,26,BlockedShot,Liverpool,h,Darwin Núñez,0,0,0,0,,0,0
479,18221,0.9209999847412109,0.46299999237060546,0.39986926317214966,29,SavedShot,Liverpool,h,Mohamed Salah,0,0,0,0,,0,0
493,18221,0.875999984741211,0.674000015258789,0.4335341453552246,31,Goal,Crystal Palace,a,Wilfried Zaha,0,0,0,1,,0,0
480,18221,0.7869999694824219,0.24799999237060547,0.01341533288359642,34,MissedShots,Liverpool,h,Darwin Núñez,0,0,0,0,,0,1
481,18221,0.775,0.3220000076293945,0.019811389967799187,35,BlockedShot,Liverpool,h,Trent Alexander-Arnold,0,0,0,0,,0,0
482,18221,0.774000015258789,0.3890000152587891,0.026966353878378868,35,BlockedShot,Liverpool,h,Trent Alexander-Arnold,0,0,0,0,,0,0
494,18221,0.6959999847412109,0.46299999237060546,0.016806837171316147,36,MissedShots,Crystal Palace,a,Cheick Oumar Doucoure,0,0,0,0,,0,0
495,18221,0.8209999847412109,0.5570000076293945,0.06947236508131027,37,SavedShot,Crystal Palace,a,Wilfried Zaha,0,0,0,0,,0,0
496,18221,0.889000015258789,0.3659999847412109,0.33939674496650696,39,SavedShot,Crystal Palace,a,Wilfried Zaha,0,0,0,0,,0,0
483,18221,0.8780000305175781,0.4420000076293945,0.032113444060087204,43,SavedShot,Liverpool,h,Harvey Elliott,0,0,0,0,,0,0
484,18221,0.9230000305175782,0.5579999923706055,0.031389184296131134,47,BlockedShot,Liverpool,h,Nathaniel Phillips,0,0,0,0,,0,0
485,18221,0.9280000305175782,0.6430000305175781,0.26781126856803894,47,ShotOnPost,Liverpool,h,Darwin Núñez,0,0,0,0,,0,0
486,18221,0.87,0.4420000076293945,0.08344690501689911,48,BlockedShot,Liverpool,h,Darwin Núñez,0,0,0,0,,0,0
487,18221,0.8769999694824219,0.5720000076293945,0.06367207318544388,56,MissedShots,Liverpool,h,Luis Díaz,0,0,0,0,,0,0
488,18221,0.785,0.605,0.03292452171444893,60,Goal,Liverpool,h,Luis Díaz,0,0,1,0,,0,0
489,18221,0.9059999847412109,0.31799999237060544,0.061919163912534714,70,MissedShots,Liverpool,h,Trent Alexander-Arnold,0,0,0,0,,1,0
497,18221,0.9719999694824218,0.5979999923706054,0.29862627387046814,77,ShotOnPost,Crystal Palace,a,Wilfried Zaha,0,0,0,0,,0,0
490,18221,0.9069999694824219,0.7390000152587891,0.0194768775254488,85,BlockedShot,Liverpool,h,Konstantinos Tsimikas,0,0,0,0,,0,0
491,18221,0.8180000305175781,0.519000015258789,0.04489787295460701,86,MissedShots,Liverpool,h,Mohamed Salah,0,0,0,0,,0,0
492,18221,0.8219999694824218,0.5,0.08236908167600632,89,MissedShots,Liverpool,h,Fabio Carvalho,0,0,0,0,,0,0
498,18221,0.9059999847412109,0.544000015258789,0.06319603323936462,93,MissedShots,Crystal Palace,a,Chris Richards,0,0,0,0,,0,0
499,18221,0.9669999694824218,0.580999984741211,0.45222237706184387,93,MissedShots,Crystal Palace,a,Joachim Andersen,0,0,0,0,,0,0
511,18222,0.92,0.35700000762939454,0.08669281005859375,5,BlockedShot,Wolverhampton Wanderers,a,Gonçalo Guedes,0,0,0,0,,0,0
512,18222,0.745,0.6990000152587891,0.017513934522867203,6,SavedShot,Wolverhampton Wanderers,a,Rúben Neves,0,0,0,0,,0,0
513,18222,0.755,0.6029999923706054,0.01815151982009411,10,MissedShots,Wolverhampton Wanderers,a,Gonçalo Guedes,0,0,0,0,,0,0
514,18222,0.759000015258789,0.40900001525878904,0.02091989479959011,19,MissedShots,Wolverhampton Wanderers,a,Rúben Neves,0,0,0,0,,0,0
515,18222,0.865,0.4279999923706055,0.027766354382038116,31,MissedShots,Wolverhampton Wanderers,a,Matheus Nunes,0,0,0,0,,0,0
516,18222,0.7130000305175781,0.3120000076293945,0.015579776838421822,33,BlockedShot,Wolverhampton Wanderers,a,Pedro Neto,0,0,0,0,,0,0
517,18222,0.8719999694824219,0.524000015258789,0.08877278864383698,33,MissedShots,Wolverhampton Wanderers,a,Daniel Podence,0,0,0,0,,0,0
518,18222,0.7769999694824219,0.49,0.03260701149702072,38,SavedShot,Wolverhampton Wanderers,a,Gonçalo Guedes,0,0,0,0,,0,0
519,18222,0.8930000305175781,0.44599998474121094,0.028872506693005562,41,MissedShots,Wolverhampton Wanderers,a,Matheus Nunes,0,0,0,0,,0,0
500,18222,0.88,0.5179999923706055,0.03229954466223717,44,SavedShot,Tottenham,h,Harry Kane,0,0,0,0,,0,0
520,18222,0.805,0.40599998474121096,0.036819007247686386,45,MissedShots,Wolverhampton Wanderers,a,Gonçalo Guedes,0,0,0,0,,0,0
501,18222,0.960999984741211,0.47299999237060547,0.08714060485363007,47,MissedShots,Tottenham,h,Davinson Sánchez,0,0,0,0,,0,0
521,18222,0.8819999694824219,0.34,0.05373173579573631,47,BlockedShot,Wolverhampton Wanderers,a,Matheus Nunes,0,0,0,0,,0,0
522,18222,0.8669999694824219,0.5159999847412109,0.013044863007962704,47,MissedShots,Wolverhampton Wanderers,a,Max Kilman,0,0,0,0,,0,0
502,18222,0.9109999847412109,0.445,0.09971430897712708,49,MissedShots,Tottenham,h,Son Heung-Min,0,0,0,0,,0,0
503,18222,0.8980000305175782,0.45099998474121095,0.21555018424987793,50,ShotOnPost,Tottenham,h,Harry Kane,0,0,0,0,,0,0
504,18222,0.8730000305175781,0.44599998474121094,0.0832776129245758,50,SavedShot,Tottenham,h,Son Heung-Min,0,0,0,0,,0,0
523,18222,0.7809999847412109,0.29399999618530276,0.01712089776992798,52,BlockedShot,Wolverhampton Wanderers,a,Jonny,0,0,0,0,,0,0
524,18222,0.9630000305175781,0.649000015258789,0.08239235728979111,53,SavedShot,Wolverhampton Wanderers,a,Rayan Ait Nouri,0,0,0,0,,0,0
505,18222,0.8490000152587891,0.43,0.11945544183254242,61,BlockedShot,Tottenham,h,Harry Kane,0,0,0,0,,0,0
525,18222,0.7719999694824219,0.6170000076293946,0.025816000998020172,61,BlockedShot,Wolverhampton Wanderers,a,Gonçalo Guedes,0,0,0,0,,0,0
506,18222,0.9590000152587891,0.34900001525878904,0.08540743589401245,62,ShotOnPost,Tottenham,h,Son Heung-Min,0,0,0,0,,0,0
507,18222,0.9730000305175781,0.4759999847412109,0.5369011759757996,63,Goal,Tottenham,h,Harry Kane,0,0,1,0,,0,0
526,18222,0.71,0.5640000152587891,0.015176395885646343,65,BlockedShot,Wolverhampton Wanderers,a,Matheus Nunes,0,0,0,0,,1,0
508,18222,0.914000015258789,0.5459999847412109,0.12158241868019104,68,BlockedShot,Tottenham,h,Emerson,0,0,0,0,,0,0
527,18222,0.7909999847412109,0.67,0.021319009363651276,71,BlockedShot,Wolverhampton Wanderers,a,Nélson Semedo,0,0,0,0,,0,0
528,18222,0.735,0.40400001525878904,0.049787119030952454,72,MissedShots,Wolverhampton Wanderers,a,Rúben Neves,0,0,0,0,,0,0
529,18222,0.735,0.4,0.018142396584153175,81,BlockedShot,Wolverhampton Wanderers,a,Jonny,0,0,0,0,,0,0
530,18222,0.7709999847412109,0.7480000305175781,0.017280036583542824,91,BlockedShot,Wolverhampton Wanderers,a,Hee-Chan Hwang,0,0,0,0,,0,0
509,18222,0.759000015258789,0.5970000076293945,0.028613151982426643,92,SavedShot,Tottenham,h,Pierre-Emile Højbjerg,0,0,0,0,,0,0
510,18222,0.9,0.6659999847412109,0.07408632338047028,93,MissedShots,Tottenham,h,Richarlison,0,0,0,0,,0,0
548,18223,0.850999984741211,0.509000015258789,0.30506831407546997,4,Goal,Aston Villa,a,Ollie Watkins,0,0,0,1,,0,0
531,18223,0.850999984741211,0.654000015258789,0.09010117501020432,6,Goal,Crystal Palace,h,Wilfried Zaha,0,0,1,0,,0,1
549,18223,0.875,0.649000015258789,0.06469104439020157,9,MissedShots,Aston Villa,a,Lucas Digne,0,0,0,0,,1,0
532,18223,0.9280000305175782,0.46599998474121096,0.33864080905914307,12,MissedShots,Crystal Palace,h,Jeffrey Schlupp,0,0,0,0,,0,0
533,18223,0.9569999694824218,0.5640000152587891,0.12407035380601883,28,SavedShot,Crystal Palace,h,Odsonne Edouard,0,0,0,0,,0,0
534,18223,0.745,0.7080000305175781,0.04045535624027252,36,BlockedShot,Crystal Palace,h,Eberechi Eze,0,0,0,0,,0,0
535,18223,0.874000015258789,0.43400001525878906,0.10882651060819626,41,SavedShot,Crystal Palace,h,Jordan Ayew,0,0,0,0,,0,0
536,18223,0.7269999694824218,0.605,0.015271961688995361,41,MissedShots,Crystal Palace,h,Cheick Oumar Doucoure,0,0,0,0,,0,0
550,18223,0.895,0.475,0.09300940483808517,42,SavedShot,Aston Villa,a,Emiliano Buendía,0,0,0,0,,0,0
537,18223,0.8869999694824219,0.44299999237060544,0.08213765919208527,47,SavedShot,Crystal Palace,h,Jordan Ayew,0,0,0,0,,0,0
551,18223,0.8540000152587891,0.33,0.04559662565588951,50,ShotOnPost,Aston Villa,a,Leon Bailey,0,0,0,0,,0,0
538,18223,0.845,0.45799999237060546,0.0839156061410904,52,MissedShots,Crystal Palace,h,Odsonne Edouard,0,0,0,0,,0,0
539,18223,0.9419999694824219,0.395,0.0451158732175827,54,BlockedShot,Crystal Palace,h,Marc Guehi,0,0,0,0,,0,0
540,18223,0.885,0.5,0.7611688375473022,57,SavedShot,Crystal Palace,h,Wilfried Zaha,0,0,0,0,,0,0
541,18223,0.935,0.49900001525878906,0.6011705994606018,57,Goal,Crystal Palace,h,Wilfried Zaha,0,0,1,0,,0,0
552,18223,0.899000015258789,0.675,0.05106741189956665,62,BlockedShot,Aston Villa,a,Lucas Digne,0,0,0,0,,1,0
542,18223,0.8640000152587891,0.4329999923706055,0.11420843005180359,68,BlockedShot,Crystal Palace,h,Eberechi Eze,0,0,0,0,,0,0
543,18223,0.9169999694824219,0.500999984741211,0.3825340270996094,70,Goal,Crystal Palace,h,Jean-Philippe Mateta,0,0,1,0,,0,0
544,18223,0.865,0.629000015258789,0.09385828673839569,72,MissedShots,Crystal Palace,h,Eberechi Eze,0,0,0,0,,1,0
545,18223,0.855,0.5370000076293945,0.1168895959854126,73,MissedShots,Crystal Palace,h,Jean-Philippe Mateta,0,0,0,0,,0,0
553,18223,0.8619999694824219,0.5790000152587891,0.013837098143994808,75,SavedShot,Aston Villa,a,Danny Ings,0,0,0,0,,0,0
554,18223,0.8669999694824219,0.43,0.026329033076763153,76,BlockedShot,Aston Villa,a,Philippe Coutinho,0,0,0,0,,0,0
555,18223,0.905,0.5329999923706055,0.025922346860170364,78,MissedShots,Aston Villa,a,Ezri Konsa Ngoyo,0,0,0,0,,0,0
556,18223,0.85,0.55,0.06662203371524811,84,MissedShots,Aston Villa,a,Danny Ings,0,0,0,0,,0,0
557,18223,0.93,0.7169999694824218,0.029447872191667557,84,SavedShot,Aston Villa,a,Philippe Coutinho,0,0,0,0,,0,0
558,18223,0.6790000152587891,0.4520000076293945,0.013932503759860992,87,MissedShots,Aston Villa,a,Matthew Cash,0,0,0,0,,0,0
546,18223,0.8780000305175781,0.37099998474121093,0.30491939187049866,89,SavedShot,Crystal Palace,h,Will Hughes,0,0,0,0,,0,0
559,18223,0.91,0.5509999847412109,0.05684678629040718,91,MissedShots,Aston Villa,a,Ollie Watkins,0,0,0,0,,0,0
547,18223,0.9380000305175781,0.7290000152587891,0.06567303091287613,93,SavedShot,Crystal Palace,h,Will Hughes,0,0,0,0,,0,0
560,18223,0.6840000152587891,0.5640000152587891,0.01145742367953062,93,SavedShot,Aston Villa,a,Philippe Coutinho,0,0,0,0,,0,0
561,18224,0.8109999847412109,0.38,0.042455390095710754,9,MissedShots,Everton,h,Tom Davies,0,0,0,0,,0,0
562,18224,0.725,0.38599998474121094,0.017171494662761688,13,SavedShot,Everton,h,Anthony Gordon,0,0,0,0,,0,0
563,18224,0.7780000305175782,0.545,0.03286251425743103,14,SavedShot,Everton,h,Demarai Gray,0,0,0,0,,0,0
564,18224,0.8540000152587891,0.5359999847412109,0.10064060240983963,14,BlockedShot,Everton,h,Salomón Rondón,0,0,0,0,,0,0
580,18224,0.755,0.43900001525878907,0.020485052838921547,18,BlockedShot,Nottingham Forest,a,Brennan Johnson,0,0,0,0,,0,0
581,18224,0.8640000152587891,0.27700000762939453,0.034972772002220154,18,SavedShot,Nottingham Forest,a,Neco Williams,0,0,0,0,,0,0
582,18224,0.7919999694824219,0.65,0.02878735587000847,18,MissedShots,Nottingham Forest,a,Lewis O&#039;Brien,0,0,0,0,,0,0
583,18224,0.8680000305175781,0.3770000076293945,0.0701247900724411,23,SavedShot,Nottingham Forest,a,Taiwo Awoniyi,0,0,0,0,,0,0
584,18224,0.92,0.5479999923706055,0.05537188798189163,26,MissedShots,Nottingham Forest,a,Harry Toffolo,0,0,0,0,,0,0
565,18224,0.870999984741211,0.8219999694824218,0.05326514691114426,29,SavedShot,Everton,h,Demarai Gray,0,0,0,0,,0,0
566,18224,0.8280000305175781,0.84,0.025252150371670723,29,MissedShots,Everton,h,Demarai Gray,0,0,0,0,,0,0
585,18224,0.835,0.4209999847412109,0.07647360861301422,31,SavedShot,Nottingham Forest,a,Orel Mangala,0,0,0,0,,0,0
567,18224,0.815,0.32,0.03667588159441948,44,MissedShots,Everton,h,Demarai Gray,0,0,0,0,,0,0
568,18224,0.9009999847412109,0.26600000381469724,0.0423855222761631,45,BlockedShot,Everton,h,Tom Davies,0,0,0,0,,0,0
569,18224,0.8080000305175781,0.509000015258789,0.051436394453048706,51,MissedShots,Everton,h,Salomón Rondón,0,0,0,0,,0,0
586,18224,0.7369999694824219,0.524000015258789,0.055599212646484375,63,MissedShots,Nottingham Forest,a,Neco Williams,0,0,0,0,,0,0
570,18224,0.7280000305175781,0.605999984741211,0.013713613152503967,64,MissedShots,Everton,h,Amadou Onana,0,0,0,0,,0,0
571,18224,0.85,0.5770000076293945,0.08897531777620316,71,SavedShot,Everton,h,Anthony Gordon,0,0,0,0,,0,0
587,18224,0.845,0.5209999847412109,0.09258519858121872,73,BlockedShot,Nottingham Forest,a,Ryan Yates,0,0,0,0,,0,0
588,18224,0.9319999694824219,0.415,0.022015366703271866,74,BlockedShot,Nottingham Forest,a,Ryan Yates,0,0,0,0,,0,0
589,18224,0.815,0.36400001525878906,0.0386737696826458,74,MissedShots,Nottingham Forest,a,Neco Williams,0,0,0,0,,0,0
572,18224,0.865999984741211,0.43099998474121093,0.10313057899475098,77,SavedShot,Everton,h,Anthony Gordon,0,0,0,0,,0,0
590,18224,0.7830000305175782,0.6480000305175782,0.022469256073236465,78,MissedShots,Nottingham Forest,a,Lewis O&#039;Brien,0,0,0,0,,0,0
591,18224,0.7390000152587891,0.40599998474121096,0.016829736530780792,80,SavedShot,Nottingham Forest,a,Ryan Yates,0,0,0,0,,0,0
592,18224,0.9059999847412109,0.629000015258789,0.3105011284351349,80,Goal,Nottingham Forest,a,Brennan Johnson,0,0,0,1,,0,0
573,18224,0.8830000305175781,0.5770000076293945,0.04038431495428085,84,BlockedShot,Everton,h,Demarai Gray,0,0,0,0,,0,1
574,18224,0.9180000305175782,0.62,0.09349047392606735,84,BlockedShot,Everton,h,Anthony Gordon,0,0,0,0,,0,0
575,18224,0.89,0.41200000762939454,0.07306214421987534,84,BlockedShot,Everton,h,Dwight McNeil,0,0,0,0,,0,0
576,18224,0.8219999694824218,0.46599998474121096,0.244440957903862,87,Goal,Everton,h,Demarai Gray,0,0,1,0,,0,0
593,18224,0.8719999694824219,0.524000015258789,0.0786510482430458,89,MissedShots,Nottingham Forest,a,Ryan Yates,0,0,0,0,,1,0
577,18224,0.84,0.715999984741211,0.02831309661269188,90,SavedShot,Everton,h,Anthony Gordon,0,0,0,0,,0,0
578,18224,0.765,0.5420000076293945,0.025086596608161926,91,MissedShots,Everton,h,Alex Iwobi,0,0,0,0,,0,0
579,18224,0.845999984741211,0.555,0.3281644284725189,92,SavedShot,Everton,h,Anthony Gordon,0,0,0,0,,0,0
594,18225,0.92,0.5120000076293946,0.11830728501081467,0,BlockedShot,Fulham,h,Jay Stansfield,0,0,0,0,,0,0
595,18225,0.980999984741211,0.5279999923706055,0.9416840672492981,0,Goal,Fulham,h,Bobby Reid,0,0,1,0,,0,0
596,18225,0.72,0.4809999847412109,0.018806174397468567,7,SavedShot,Fulham,h,Andreas Pereira,0,0,0,0,,1,0
597,18225,0.8569999694824219,0.2989999961853027,0.05470973253250122,10,BlockedShot,Fulham,h,Jay Stansfield,0,0,0,0,,0,0
598,18225,0.8180000305175781,0.43200000762939456,0.058965012431144714,10,SavedShot,Fulham,h,Aleksandar Mitrovic,0,0,0,0,,0,0
599,18225,0.899000015258789,0.644000015258789,0.09845364093780518,11,BlockedShot,Fulham,h,Andreas Pereira,0,0,0,0,,0,0
600,18225,0.9059999847412109,0.48700000762939455,0.2555209696292877,14,SavedShot,Fulham,h,Aleksandar Mitrovic,0,0,0,0,,0,0
601,18225,0.86,0.46700000762939453,0.04547523707151413,19,BlockedShot,Fulham,h,Aleksandar Mitrovic,0,0,0,0,,0,0
602,18225,0.914000015258789,0.5359999847412109,0.031231068074703217,19,Goal,Fulham,h,João Palhinha,0,0,1,0,,0,0
603,18225,0.8009999847412109,0.2979999923706055,0.03401859477162361,23,MissedShots,Fulham,h,Harrison Reed,0,0,0,0,,1,0
612,18225,0.945,0.615,0.039724428206682205,26,MissedShots,Brentford,a,Ben Mee,0,0,0,0,,0,0
613,18225,0.8319999694824218,0.69,0.02302222140133381,31,BlockedShot,Brentford,a,Bryan Mbeumo,0,0,0,0,,0,0
614,18225,0.86,0.39099998474121095,0.04968355596065521,33,SavedShot,Brentford,a,Bryan Mbeumo,0,0,0,0,,0,0
615,18225,0.8569999694824219,0.5570000076293945,0.27863848209381104,36,SavedShot,Brentford,a,Yoane Wissa,0,0,0,0,,0,0
616,18225,0.914000015258789,0.44299999237060544,0.27097102999687195,43,Goal,Brentford,a,Christian Nørgaard,0,0,0,1,,0,0
604,18225,0.7709999847412109,0.6459999847412109,0.06360048055648804,57,SavedShot,Fulham,h,Andreas Pereira,0,0,0,0,,0,1
617,18225,0.789000015258789,0.4520000076293945,0.034050799906253815,59,MissedShots,Brentford,a,Bryan Mbeumo,0,0,0,0,,0,0
605,18225,0.8730000305175781,0.38,0.33106735348701477,65,SavedShot,Fulham,h,Aleksandar Mitrovic,0,0,0,0,,0,0
